loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,
9000.0,9000.0,9000.0,36.0,14.99,311.95,8.0,3.0,7.5,60000.0,1.0,0.0,710.0,714.0,0.0,0,0,4.0,0.0,7431.0,78.2,14.0,0.0,0.0,9518.14771036,9518.15,9000.0,518.15,0.0,0,0.0,0.0,7431.0,1.0,0.0,0.0,0.0,114.0,0.0,0,1.0,1.0,3192.0,78.0,9500.0,0.0,1.0,0.0,1.0,1858.0,1989.0,78.6,0.0,0.0,120.0,157.0,0.0,0.0,4.0,0.0,0,0,0,0.0,3.0,4.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,9500.0,7431.0,9300.0,0.0,0,0,0,0,0,0,
15000.0,15000.0,15000.0,60.0,14.99,356.78,8.0,1.0,5.0,55000.0,1.0,2.0,700.0,704.0,2.0,12.0,0,15.0,0.0,13861.0,52.3,27.0,13396.91,13396.91,3179.79,3179.79,1603.09,1576.7,0.0,0,0.0,0.0,16581.0,2.0,4.0,0.0,0.0,29.0,2720.0,15.0,2.0,2.0,5632.0,37.0,26500.0,1.0,0.0,2.0,2.0,1184.0,7954.0,62.1,0.0,0.0,182.0,248.0,5.0,5.0,0.0,5.0,12.0,6.0,12.0,0.0,8.0,10.0,8.0,13.0,9.0,10.0,17.0,10.0,15.0,0.0,0.0,0.0,2.0,81.5,37.5,0.0,0.0,45250.0,16581.0,21000.0,18750.0,0,0,0,0,0,0,
20000.0,20000.0,20000.0,36.0,18.99,733.02,7.0,1.0,7.5,46000.0,1.0,0.0,695.0,699.0,0.0,0,0,27.0,0.0,26480.0,42.1,52.0,15903.02,15903.02,6644.43,6644.43,4096.98,2547.45,0.0,0,0.0,0.0,363938.0,3.0,3.0,2.0,2.0,3.0,139323.0,99.0,5.0,5.0,6952.0,62.0,62900.0,2.0,2.0,4.0,8.0,13479.0,12059.0,62.4,0.0,0.0,159.0,128.0,2.0,2.0,1.0,2.0,0,3.0,0,0.0,10.0,18.0,10.0,11.0,21.0,23.0,30.0,18.0,27.0,0.0,0.0,0.0,8.0,100.0,20.0,0.0,0.0,406216.0,165803.0,32100.0,143316.0,0,0,0,0,0,0,
23550.0,23550.0,23550.0,36.0,21.49,893.19,7.0,10.0,10.0,72000.0,1.0,0.0,705.0,709.0,0.0,39.0,0,12.0,0.0,35525.0,74.2,32.0,18989.97,18989.97,7968.42,7968.42,4560.03,3408.39,0.0,39.0,0.0,0.0,284439.0,0.0,2.0,1.0,1.0,8.0,23523.0,63.0,0.0,0.0,8598.0,69.0,47900.0,0.0,0.0,1.0,2.0,23703.0,457.0,98.3,0.0,0.0,144.0,233.0,61.0,8.0,8.0,61.0,39.0,0.0,39.0,2.0,6.0,9.0,6.0,13.0,5.0,9.0,19.0,9.0,12.0,0.0,0.0,0.0,1.0,93.8,100.0,0.0,0.0,317750.0,59048.0,26300.0,37539.0,0,0,0,0,0,0,
9000.0,9000.0,9000.0,36.0,13.49,305.38,8.0,10.0,7.5,25000.0,1.0,0.0,690.0,694.0,0.0,0,0,5.0,0.0,10738.0,53.7,10.0,7077.31,7077.31,2731.56,2731.56,1922.69,808.87,0.0,0,0.0,0.0,65725.0,1.0,0.0,0.0,0.0,0,0.0,0,2.0,2.0,3238.0,54.0,20000.0,0.0,0.0,1.0,3.0,13145.0,7895.0,49.1,0.0,0.0,0,176.0,5.0,5.0,1.0,8.0,0,8.0,0,0.0,3.0,4.0,3.0,7.0,0.0,4.0,9.0,4.0,5.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,76905.0,10738.0,15500.0,0.0,0,0,0,0,0,0,
5000.0,5000.0,5000.0,36.0,16.99,178.24,7.0,5.0,7.5,60000.0,1.0,0.0,660.0,664.0,3.0,41.0,0,10.0,0.0,11945.0,78.1,20.0,3976.35,3976.35,1592.36,1592.36,1023.65,568.71,0.0,41.0,0.0,75.0,316446.0,2.0,1.0,1.0,3.0,6.0,18953.0,82.0,0.0,5.0,4231.0,81.0,15300.0,6.0,1.0,7.0,11.0,31645.0,2742.0,77.7,0.0,0.0,118.0,69.0,14.0,3.0,3.0,14.0,48.0,0.0,48.0,3.0,5.0,7.0,5.0,8.0,6.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,2.0,89.5,60.0,0.0,0.0,324329.0,30898.0,12300.0,23040.0,0,0,0,0,0,0,
6000.0,6000.0,6000.0,36.0,8.24,188.69,9.0,0.0,7.5,120000.0,1.0,0.0,680.0,684.0,1.0,30.0,0,11.0,0.0,17444.0,80.4,18.0,4635.54,4635.54,1691.34,1691.34,1364.46,326.88,0.0,0,0.0,0.0,138041.0,0.0,2.0,0.0,1.0,17.0,8374.0,37.0,1.0,2.0,11903.0,58.0,21700.0,0.0,0.0,1.0,3.0,17255.0,2770.0,84.9,0.0,0.0,48.0,367.0,8.0,8.0,2.0,8.0,0,5.0,30.0,1.0,4.0,5.0,4.0,6.0,2.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,1.0,88.9,75.0,0.0,0.0,167610.0,25818.0,18400.0,22910.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,36.0,6.99,370.48,10.0,3.0,7.5,175000.0,1.0,0.0,690.0,694.0,1.0,0,0,13.0,0.0,23955.0,43.7,27.0,9230.88,9230.88,3322.67,3322.67,2769.12,553.55,0.0,0,0.0,0.0,181061.0,1.0,3.0,0.0,1.0,20.0,37100.0,57.0,1.0,6.0,8747.0,51.0,54800.0,2.0,2.0,2.0,7.0,15088.0,18545.0,54.8,0.0,0.0,129.0,70.0,3.0,3.0,2.0,3.0,0,3.0,0,0.0,5.0,7.0,5.0,8.0,10.0,9.0,15.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,257170.0,61055.0,41000.0,65103.0,0,0,0,0,0,0,
6000.0,6000.0,6000.0,36.0,22.74,231.45,6.0,2.0,5.0,85000.0,1.0,2.0,670.0,674.0,1.0,17.0,0,10.0,0.0,19183.0,50.6,24.0,4856.27,4856.27,2064.1,2064.1,1143.73,920.37,0.0,22.0,0.0,0.0,42794.0,0.0,2.0,0.0,0.0,67.0,23611.0,44.0,0.0,2.0,9895.0,47.0,37900.0,0.0,0.0,1.0,2.0,4279.0,15517.0,55.3,0.0,0.0,134.0,199.0,13.0,13.0,1.0,13.0,17.0,1.0,17.0,2.0,5.0,5.0,6.0,12.0,4.0,8.0,19.0,5.0,10.0,0.0,0.0,1.0,0.0,82.6,83.3,0.0,0.0,91455.0,42794.0,34700.0,53555.0,0,0,0,0,0,0,
40000.0,40000.0,40000.0,60.0,11.44,878.5,9.0,10.0,7.5,800000.0,1.0,1.0,725.0,729.0,0.0,9.0,0,13.0,0.0,258079.0,57.2,32.0,0.0,0.0,42116.7170982,42116.72,40000.0,2116.72,0.0,0,0.0,0.0,1954333.0,0.0,5.0,1.0,4.0,11.0,142564.0,39.0,0.0,0.0,22468.0,46.0,348700.0,0.0,4.0,1.0,4.0,162861.0,52307.0,4.5,0.0,0.0,172.0,240.0,27.0,11.0,3.0,51.0,0,11.0,9.0,0.0,2.0,6.0,3.0,5.0,13.0,7.0,16.0,6.0,13.0,0.0,0.0,0.0,1.0,96.9,0.0,0.0,0.0,2331345.0,400643.0,75000.0,272645.0,0,0,0,0,0,0,
19775.0,19775.0,19775.0,36.0,16.99,704.94,7.0,10.0,7.5,43000.0,1.0,0.0,680.0,684.0,0.0,63.0,0,10.0,0.0,5543.0,23.5,25.0,0.0,0.0,20163.5674959,20163.57,19775.0,388.57,0.0,84.0,0.0,5154.0,103372.0,0.0,1.0,0.0,1.0,16.0,8169.0,82.0,3.0,3.0,40.0,41.0,23600.0,1.0,0.0,4.0,4.0,10337.0,10937.0,0.6,0.0,0.0,16.0,141.0,7.0,7.0,2.0,126.0,0,8.0,63.0,1.0,4.0,8.0,4.0,11.0,1.0,8.0,21.0,8.0,10.0,0.0,0.0,0.0,3.0,92.0,0.0,0.0,0.0,138600.0,13712.0,11000.0,10000.0,0,0,0,0,0,0,
8000.0,8000.0,8000.0,36.0,11.44,263.58,9.0,3.0,5.0,47950.0,1.0,3.0,700.0,704.0,0.0,5.0,0,8.0,0.0,6545.0,29.8,9.0,6249.33,6249.33,2359.51,2359.51,1750.67,608.84,0.0,0,0.0,0.0,13138.0,1.0,1.0,0.0,1.0,16.0,6593.0,77.0,1.0,2.0,4430.0,43.0,22000.0,1.0,0.0,0.0,3.0,1642.0,11884.0,35.4,0.0,0.0,16.0,104.0,4.0,4.0,0.0,16.0,6.0,16.0,6.0,0.0,3.0,4.0,4.0,5.0,1.0,7.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,66.7,25.0,0.0,0.0,30569.0,13138.0,18400.0,8569.0,0,0,0,0,0,0,
7000.0,7000.0,7000.0,36.0,11.49,230.8,9.0,10.0,5.0,50000.0,1.0,0.0,690.0,694.0,2.0,59.0,0,8.0,0.0,7646.0,68.9,17.0,5468.29,5468.29,2066.03,2066.03,1531.71,534.32,0.0,59.0,0.0,0.0,223461.0,0.0,5.0,0.0,1.0,13.0,55507.0,89.0,1.0,1.0,4488.0,86.0,11100.0,4.0,1.0,13.0,2.0,27933.0,3454.0,68.9,0.0,0.0,111.0,104.0,12.0,12.0,2.0,12.0,0,1.0,0,3.0,2.0,2.0,2.0,2.0,13.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,70.6,50.0,0.0,0.0,318803.0,63153.0,11100.0,62703.0,0,0,0,0,0,0,
2550.0,2550.0,2550.0,36.0,17.99,92.18,7.0,4.0,5.0,64000.0,1.0,1.0,660.0,664.0,1.0,4.0,0,17.0,0.0,2524.0,57.4,35.0,2034.28,2034.28,823.25,823.25,515.72,307.53,0.0,45.0,0.0,89.0,68813.0,3.0,12.0,3.0,8.0,2.0,66289.0,100.0,3.0,4.0,231.0,97.0,4400.0,1.0,1.0,6.0,12.0,4048.0,816.0,32.0,0.0,0.0,120.0,123.0,7.0,2.0,0.0,7.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,24.0,5.0,10.0,5.0,17.0,0.0,0.0,0.0,6.0,79.4,0.0,0.0,0.0,70689.0,68813.0,1200.0,66289.0,0,0,0,0,0,0,
25000.0,25000.0,25000.0,60.0,24.74,729.98,6.0,3.0,5.0,97000.0,1.0,0.0,670.0,674.0,0.0,55.0,38.0,8.0,1.0,11170.0,69.4,32.0,0.0,0.0,28415.2025957,28415.2,25000.0,3415.2,0.0,59.0,0.0,0.0,40897.0,0.0,2.0,2.0,2.0,9.0,29727.0,78.0,0.0,2.0,3413.0,76.0,16100.0,0.0,1.0,1.0,4.0,5842.0,987.0,77.6,0.0,0.0,103.0,267.0,14.0,9.0,0.0,16.0,55.0,4.0,55.0,0.0,1.0,3.0,2.0,10.0,4.0,6.0,28.0,3.0,8.0,0.0,0.0,0.0,2.0,96.0,50.0,1.0,0.0,54128.0,40897.0,4400.0,38028.0,0,0,0,0,0,0,
8400.0,8400.0,8400.0,36.0,10.49,272.99,9.0,3.0,7.5,37000.0,1.0,0.0,705.0,709.0,0.0,37.0,89.0,13.0,1.0,2117.0,21.4,18.0,6539.86,6539.86,2444.67,2444.67,1860.14,584.53,0.0,0,0.0,0.0,178675.0,0.0,1.0,0.0,1.0,23.0,4810.0,58.0,1.0,3.0,1178.0,38.0,9900.0,3.0,1.0,2.0,5.0,16243.0,2482.0,43.6,0.0,0.0,23.0,276.0,11.0,11.0,2.0,11.0,0,11.0,37.0,0.0,2.0,4.0,6.0,8.0,1.0,11.0,15.0,4.0,13.0,0.0,0.0,0.0,1.0,94.4,0.0,1.0,0.0,197578.0,6927.0,4400.0,8328.0,0,0,0,0,0,0,
3600.0,3600.0,3600.0,36.0,11.49,118.7,9.0,3.0,7.5,72000.0,1.0,0.0,685.0,689.0,1.0,0,0,10.0,0.0,46388.0,73.2,12.0,2812.24,2812.24,1062.56,1062.56,787.76,274.8,0.0,0,0.0,0.0,53099.0,1.0,2.0,1.0,1.0,1.0,6711.0,30.0,1.0,1.0,14835.0,62.0,63400.0,2.0,0.0,4.0,2.0,5310.0,3117.0,93.3,0.0,0.0,54.0,243.0,8.0,1.0,0.0,8.0,0,1.0,0,0.0,5.0,6.0,5.0,6.0,3.0,8.0,9.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,85831.0,53099.0,46300.0,22431.0,0,0,0,0,0,0,
15000.0,15000.0,15000.0,36.0,17.99,542.22,7.0,10.0,5.0,60000.0,1.0,0.0,670.0,674.0,0.0,66.0,0,17.0,0.0,6471.0,59.9,37.0,11604.38,11604.38,5320.14,5320.14,3395.62,1924.52,0.0,66.0,0.0,0.0,35485.0,0.0,11.0,1.0,3.0,10.0,29014.0,75.0,2.0,2.0,3096.0,72.0,10800.0,0.0,0.0,2.0,5.0,2218.0,2340.0,72.5,0.0,0.0,174.0,267.0,8.0,8.0,0.0,8.0,66.0,8.0,66.0,6.0,3.0,5.0,3.0,8.0,23.0,6.0,14.0,5.0,17.0,0.0,0.0,0.0,3.0,82.9,33.3,0.0,0.0,49608.0,35485.0,8500.0,38808.0,0,0,0,0,0,0,
9000.0,9000.0,9000.0,36.0,10.49,292.48,9.0,1.0,7.5,60000.0,1.0,0.0,765.0,769.0,0.0,0,0,5.0,0.0,3404.0,37.8,29.0,0.0,0.0,9270.83875015,9270.84,9000.0,270.84,0.0,0,0.0,0.0,130692.0,0.0,2.0,1.0,1.0,10.0,16917.0,64.0,0.0,0.0,2755.0,58.0,9000.0,1.0,5.0,2.0,1.0,26138.0,5245.0,34.4,0.0,0.0,131.0,138.0,39.0,10.0,4.0,68.0,0,4.0,0,0.0,1.0,2.0,1.0,10.0,12.0,2.0,13.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,162894.0,20321.0,8000.0,26249.0,0,0,0,0,0,0,
3000.0,3000.0,3000.0,36.0,13.99,102.52,8.0,10.0,5.0,74000.0,1.0,2.0,660.0,664.0,0.0,4.0,0,10.0,0.0,24785.0,82.6,23.0,2362.96,2362.96,916.85,916.85,637.04,279.81,0.0,4.0,0.0,0.0,52882.0,1.0,2.0,0.0,0.0,26.0,21614.0,56.0,1.0,1.0,585.0,70.0,30000.0,0.0,2.0,0.0,1.0,5876.0,692.0,56.8,1.0,0.0,272.0,178.0,0.0,0.0,2.0,141.0,0,0,0,3.0,2.0,5.0,2.0,5.0,7.0,7.0,12.0,5.0,10.0,0.0,0.0,1.0,1.0,82.6,50.0,0.0,0.0,75303.0,52882.0,1600.0,38820.0,0,0,0,0,0,0,
5000.0,5000.0,5000.0,36.0,11.39,164.62,9.0,6.0,7.5,75500.0,1.0,0.0,680.0,684.0,1.0,0,83.0,18.0,1.0,9877.0,25.3,30.0,3904.6,3904.6,1483.17,1483.17,1095.4,387.77,0.0,0,0.0,0.0,182982.0,3.0,1.0,1.0,1.0,11.0,6425.0,107.0,3.0,5.0,5908.0,36.0,39000.0,0.0,1.0,5.0,8.0,12199.0,9991.0,41.2,0.0,0.0,158.0,429.0,3.0,2.0,2.0,3.0,0,3.0,0,0.0,3.0,9.0,5.0,9.0,5.0,15.0,22.0,9.0,18.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,212433.0,16302.0,17000.0,6000.0,0,0,0,0,0,0,
34800.0,34800.0,34800.0,36.0,14.99,1206.19,8.0,2.0,5.0,85319.0,1.0,1.0,695.0,699.0,1.0,17.0,0,9.0,0.0,13211.0,57.9,19.0,27499.44,27499.44,10783.26,10783.26,7300.56,3482.7,0.0,0,0.0,0.0,53164.0,2.0,5.0,1.0,2.0,5.0,39953.0,52.0,1.0,1.0,13193.0,54.0,22800.0,1.0,4.0,2.0,3.0,6646.0,3589.0,78.6,0.0,0.0,167.0,249.0,1.0,1.0,0.0,1.0,81.0,5.0,81.0,0.0,2.0,2.0,2.0,6.0,11.0,4.0,8.0,2.0,9.0,0.0,0.0,0.0,2.0,84.2,50.0,0.0,0.0,127366.0,53164.0,16800.0,104566.0,0,0,0,0,0,0,
14000.0,14000.0,14000.0,36.0,16.99,499.07,7.0,10.0,5.0,44000.0,1.0,0.0,680.0,684.0,0.0,78.0,0,26.0,0.0,18215.0,55.0,37.0,11133.8,11133.8,4458.59,4458.59,2866.2,1592.39,0.0,78.0,0.0,0.0,27150.0,1.0,2.0,0.0,0.0,30.0,8935.0,40.0,3.0,5.0,3163.0,49.0,33100.0,0.0,0.0,1.0,5.0,1131.0,7495.0,66.2,0.0,0.0,138.0,197.0,3.0,3.0,0.0,3.0,78.0,9.0,78.0,1.0,13.0,21.0,14.0,17.0,5.0,24.0,32.0,21.0,26.0,0.0,0.0,0.0,3.0,97.3,50.0,0.0,0.0,55363.0,27150.0,22200.0,22263.0,0,0,0,0,0,0,
7000.0,7000.0,7000.0,36.0,25.49,280.14,6.0,10.0,7.5,36000.0,1.0,0.0,690.0,694.0,2.0,112.0,0,11.0,0.0,12594.0,58.0,21.0,0.0,0.0,285.1,285.1,131.45,153.65,0.0,112.0,0.0,0.0,92737.0,1.0,1.0,0.0,1.0,23.0,3970.0,64.0,1.0,5.0,2774.0,59.0,21700.0,2.0,0.0,2.0,6.0,8431.0,4582.0,66.8,0.0,0.0,124.0,157.0,2.0,2.0,2.0,2.0,0,0.0,0,1.0,5.0,6.0,6.0,11.0,3.0,9.0,16.0,6.0,11.0,0.0,0.0,0.0,1.0,95.2,66.7,0.0,0.0,109398.0,16564.0,13800.0,6165.0,0,0,0,0,0,0,
20000.0,20000.0,20000.0,36.0,8.24,628.95,9.0,2.0,10.0,80000.0,1.0,0.0,720.0,724.0,1.0,48.0,0,14.0,0.0,2254.0,2.3,35.0,0.0,0.0,20427.639604,20427.64,20000.0,427.64,0.0,0,0.0,0.0,13891.0,1.0,1.0,1.0,4.0,6.0,11637.0,66.0,0.0,1.0,2099.0,13.0,113400.0,3.0,0.0,4.0,6.0,1263.0,100746.0,2.6,0.0,0.0,92.0,219.0,18.0,6.0,1.0,39.0,48.0,0.0,48.0,0.0,4.0,4.0,12.0,18.0,8.0,13.0,26.0,4.0,14.0,0.0,0.0,0.0,1.0,96.8,0.0,0.0,0.0,131036.0,13891.0,103000.0,17636.0,0,0,0,0,0,0,
5000.0,5000.0,5000.0,36.0,6.99,154.37,10.0,3.0,7.5,62000.0,1.0,0.0,770.0,774.0,0.0,0,0,10.0,0.0,7955.0,38.1,42.0,3846.16,3846.16,1387.4,1387.4,1153.84,233.56,0.0,0,0.0,0.0,271818.0,1.0,3.0,0.0,0.0,25.0,91209.0,51.0,0.0,0.0,2400.0,47.0,20900.0,0.0,3.0,0.0,1.0,30202.0,4600.0,34.3,0.0,0.0,182.0,238.0,36.0,5.0,2.0,36.0,0,14.0,0,0.0,1.0,2.0,1.0,6.0,23.0,5.0,17.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,308938.0,99164.0,7000.0,101569.0,0,0,0,0,0,0,
22000.0,22000.0,22000.0,60.0,17.99,558.54,7.0,1.0,7.5,94400.0,1.0,0.0,675.0,679.0,1.0,45.0,0,13.0,0.0,33101.0,82.5,29.0,0.0,0.0,24055.6309226,24055.63,22000.0,2055.63,0.0,0,0.0,0.0,473860.0,2.0,2.0,0.0,1.0,24.0,23619.0,65.0,4.0,6.0,11353.0,60.0,40100.0,1.0,2.0,3.0,9.0,43078.0,5999.0,84.7,0.0,0.0,170.0,570.0,5.0,5.0,4.0,5.0,45.0,5.0,45.0,0.0,5.0,5.0,8.0,14.0,6.0,9.0,17.0,5.0,13.0,0.0,0.0,0.0,6.0,96.6,83.3,0.0,0.0,518346.0,64195.0,39100.0,36303.0,0,0,0,0,0,0,
11000.0,11000.0,11000.0,36.0,13.99,375.91,8.0,4.0,7.5,66000.0,1.0,1.0,690.0,694.0,2.0,20.0,0,18.0,0.0,7522.0,18.0,33.0,8665.62,8665.62,3361.82,3361.82,2334.38,1027.44,0.0,42.0,0.0,0.0,188362.0,1.0,2.0,2.0,2.0,6.0,28071.0,90.0,1.0,7.0,1373.0,49.0,41800.0,3.0,1.0,9.0,9.0,11080.0,19946.0,11.7,1.0,0.0,39.0,247.0,10.0,6.0,2.0,15.0,20.0,1.0,20.0,4.0,3.0,12.0,4.0,10.0,3.0,15.0,27.0,12.0,18.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,235819.0,35593.0,22600.0,31219.0,0,0,0,0,0,0,
12500.0,12500.0,12500.0,60.0,15.99,303.91,8.0,3.0,5.0,62000.0,1.0,0.0,670.0,674.0,1.0,41.0,97.0,11.0,1.0,15098.0,67.4,16.0,11195.9,11195.9,2707.43,2707.43,1304.1,1403.33,0.0,41.0,0.0,1313.0,33335.0,3.0,2.0,0.0,1.0,19.0,18237.0,84.0,3.0,3.0,3402.0,76.0,22400.0,1.0,1.0,1.0,4.0,3030.0,624.0,93.8,0.0,0.0,176.0,104.0,3.0,3.0,0.0,4.0,0,4.0,0,1.0,5.0,9.0,5.0,5.0,7.0,9.0,9.0,9.0,11.0,0.0,0.0,0.0,3.0,93.3,80.0,0.0,1.0,44104.0,33335.0,10100.0,21704.0,0,0,0,0,0,0,
30000.0,30000.0,30000.0,36.0,21.49,1137.82,7.0,10.0,10.0,120000.0,1.0,0.0,665.0,669.0,2.0,32.0,0,21.0,0.0,6764.0,37.8,44.0,24191.06,24191.06,10150.84,10150.84,5808.94,4341.9,0.0,35.0,0.0,259.0,481494.0,4.0,12.0,4.0,7.0,1.0,96122.0,93.0,5.0,6.0,1224.0,85.0,17900.0,11.0,6.0,15.0,15.0,22928.0,276.0,81.6,0.0,0.0,170.0,91.0,4.0,1.0,5.0,9.0,32.0,2.0,32.0,1.0,1.0,5.0,1.0,3.0,23.0,8.0,16.0,5.0,21.0,0.0,0.0,0.0,9.0,92.9,100.0,0.0,0.0,506474.0,102886.0,1500.0,102942.0,0,0,0,0,0,0,
1500.0,1500.0,1500.0,36.0,8.24,47.18,9.0,9.0,7.5,40000.0,1.0,0.0,700.0,704.0,1.0,0,0,8.0,0.0,10416.0,42.7,25.0,1158.82,1158.82,422.9,422.9,341.18,81.72,0.0,0,0.0,0.0,73916.0,1.0,2.0,0.0,0.0,26.0,13188.0,43.0,1.0,1.0,4989.0,43.0,24400.0,0.0,0.0,1.0,1.0,10559.0,9079.0,42.9,0.0,0.0,133.0,135.0,6.0,6.0,2.0,6.0,0,1.0,0,0.0,2.0,4.0,2.0,14.0,6.0,5.0,17.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,113436.0,23604.0,15900.0,30481.0,0,0,0,0,0,0,
8000.0,8000.0,8000.0,36.0,13.99,273.39,8.0,3.0,5.0,50000.0,1.0,0.0,670.0,674.0,0.0,63.0,0,7.0,0.0,8378.0,91.1,20.0,6498.82,6498.82,2171.58,2171.58,1501.18,670.4,0.0,0,0.0,0.0,54325.0,0.0,3.0,0.0,2.0,15.0,45947.0,95.0,0.0,1.0,3358.0,94.0,9200.0,0.0,0.0,0.0,3.0,7761.0,22.0,99.7,0.0,0.0,124.0,150.0,23.0,15.0,0.0,23.0,63.0,15.0,63.0,0.0,3.0,3.0,3.0,8.0,9.0,4.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,88.9,100.0,0.0,0.0,62886.0,54325.0,8400.0,53686.0,0,0,0,0,0,0,
18000.0,18000.0,18000.0,36.0,11.39,592.63,9.0,10.0,5.0,55000.0,1.0,0.0,725.0,729.0,1.0,0,0,9.0,0.0,19013.0,50.2,21.0,13488.22,13488.22,5914.88,5914.88,4511.78,1403.1,0.0,0,0.0,0.0,29977.0,1.0,2.0,0.0,1.0,20.0,10964.0,32.0,2.0,3.0,9131.0,41.0,37900.0,0.0,0.0,2.0,4.0,4282.0,11587.0,62.1,0.0,0.0,59.0,145.0,3.0,3.0,0.0,3.0,0,3.0,0,0.0,3.0,3.0,3.0,9.0,5.0,7.0,16.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,72541.0,29977.0,30600.0,34641.0,0,0,0,0,0,0,
2100.0,2100.0,2100.0,36.0,12.74,70.5,8.0,10.0,7.5,134000.0,1.0,1.0,670.0,674.0,0.0,16.0,0,19.0,0.0,59783.0,81.6,36.0,0.0,0.0,2218.32757673,2218.33,2100.0,118.33,0.0,0,0.0,0.0,312736.0,1.0,3.0,1.0,1.0,9.0,28431.0,58.0,2.0,2.0,3833.0,75.0,103000.0,0.0,4.0,0.0,3.0,16460.0,917.0,95.0,0.0,0.0,129.0,219.0,5.0,5.0,2.0,130.0,0,21.0,16.0,0.0,8.0,14.0,8.0,13.0,10.0,14.0,22.0,14.0,19.0,0.0,0.0,0.0,3.0,91.7,87.5,0.0,0.0,427812.0,89814.0,18200.0,59962.0,0,0,0,0,0,0,
3200.0,3200.0,3200.0,36.0,11.49,105.51,9.0,1.0,5.0,17000.0,1.0,0.0,790.0,794.0,0.0,0,0,2.0,0.0,5554.0,16.8,2.0,2499.78,2499.78,944.48,944.48,700.22,244.26,0.0,0,0.0,0.0,5554.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,5230.0,17.0,33000.0,0.0,0.0,0.0,1.0,2777.0,27446.0,16.8,0.0,0.0,0,114.0,21.0,21.0,0.0,21.0,0,0,0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33000.0,5554.0,33000.0,0.0,0,0,0,0,0,0,
